Publisher,GameID,Game,Developer,Console Short Name,Ratings,Release
Matt Makes Games Inc.,Celeste | NS,Celeste,Matt Makes Games Inc.,NS,Everyone 10+,2018-01-25 00:00:00
Matt Makes Games Inc.,Celeste | PS4,Celeste,Matt Thorson,PS4,Everyone 10+,2018-01-25 00:00:00
Matt Makes Games Inc.,Celeste | XOne,Celeste,Matt Thorson,XOne,Everyone 10+,2018-01-26 00:00:00
Mattel Interactive,Bad Street Brawler | NES,Bad Street Brawler,Beam Software,NES,,1989-09-01 00:00:00
Mattel Interactive,Barbie Super Sports | PS,Barbie Super Sports,Unknown,PS,,1999-12-30 00:00:00
Mattel Interactive,Barbie: Race & Ride | PS,Barbie: Race & Ride,Runecraft,PS,Everyone,1999-12-01 00:00:00
Mattel Interactive,Championship Surfer | DC,Championship Surfer,Krome Studios,DC,Everyone,2000-12-11 00:00:00
Mattel Interactive,Championship Surfer | PS,Championship Surfer,Krome Studios,PS,Everyone,2000-12-04 00:00:00
Mattel Interactive,Detective Barbie: The Mystery Cruise | PS,Detective Barbie: The Mystery Cruise,Runecraft,PS,Everyone,2000-01-01 00:00:00
Mattel Interactive,Max Steel | DC,Max Steel,Treyarch,DC,Teen,2001-05-30 00:00:00
Mattel Interactive,Prince of Persia: Arabian Nights | DC,Prince of Persia: Arabian Nights,Avalanche Software,DC,Teen,2000-12-06 00:00:00
Mattel Interactive,Super Glove Ball | NES,Super Glove Ball,Rare Ltd.,NES,,1990-10-01 00:00:00
Mattel Interactive,The Wild Thornberrys: Animal Adventures | PS,The Wild Thornberrys: Animal Adventures,Mattel Interactive,PS,,2000-11-08 00:00:00
Mattel Interactive,Tom and Jerry in House Trap | PS,Tom and Jerry in House Trap,Warthog,PS,Everyone,2000-11-24 00:00:00
Mattel Interactive,Tyco RC: Assault with a Battery | PS,Tyco RC: Assault with a Battery,Lucky Chicken Games,PS,,2000-01-01 00:00:00
MaxBet,Jissen Pachi-Slot Hisshouhou! Single: Kamen Rider & Gallop | PS,Jissen Pachi-Slot Hisshouhou! Single: Kamen Rider & Gallop,Sammy Studios,PS,,1999-10-28 00:00:00
MaxBet,Jissen Pachi-Slot Hisshouhou! Single: Kamen Rider V3 | PS,Jissen Pachi-Slot Hisshouhou! Single: Kamen Rider V3,Sammy Studios,PS,,1999-10-28 00:00:00
MaxBet,Jissen Pachi-Slot Hisshouhou!@VPACHI Kingdom | DC,Jissen Pachi-Slot Hisshouhou!@VPACHI Kingdom,MaxBet,DC,,2000-09-28 00:00:00
Maximum Games,Agony | PS4,Agony,Madmind Studio,PS4,,2018-12-01 00:00:00
Maximum Games,Agony | XOne,Agony,Madmind Studio,XOne,,2018-12-01 00:00:00
Maximum Games,Beast Quest | PS4,Beast Quest,Torus Games,PS4,Everyone,2018-03-13 00:00:00
Maximum Games,Beast Quest | XOne,Beast Quest,Torus Games,XOne,Everyone 10+,2018-03-13 00:00:00
Maximum Games,Conan Exiles | PS4,Conan Exiles,Funcom Oslo A/S,PS4,Mature,2018-05-08 00:00:00
Maximum Games,Conan Exiles | XOne,Conan Exiles,Funcom Oslo A/S,XOne,Mature,2018-05-08 00:00:00
Maximum Games,Extinction | PS4,Extinction,Iron Galaxy,PS4,Mature,2018-04-10 00:00:00
Maximum Games,Extinction | XOne,Extinction,Iron Galaxy,XOne,Mature,2018-04-10 00:00:00
Maximum Games,Road Rage | PS4,Road Rage,Team 6 Games Studio,PS4,Mature,2017-11-14 00:00:00
Maximum Games,Road Rage | XOne,Road Rage,Team 6 Games Studio,XOne,Mature,2017-11-14 00:00:00
Maximum Games,Surviving Mars | PS4,Surviving Mars,Haemimont Games,PS4,Everyone 10+,2018-03-15 00:00:00
Maximum Games,Surviving Mars | XOne,Surviving Mars,Haemimont Games,XOne,Everyone 10+,2018-03-15 00:00:00
Maximum Games,The Serious Sam Collection | X360,The Serious Sam Collection,Croteam,X360,Mature,2013-07-23 00:00:00
Maxis,A-Train | PS,A-Train,ArtDink,PS,,1996-01-01 00:00:00
Maxis,SimAnt | SNES,SimAnt,Tomcat System,SNES,,1993-10-01 00:00:00
Maxis,SimCity 2000 | PS,SimCity 2000,Maxis,PS,Everyone,1996-07-09 00:00:00
Maxis,SimCity 2000 | SAT,SimCity 2000,Maxis,SAT,Everyone,1995-01-01 00:00:00
Mc O'River,Hyper V-Ball | SNES,Hyper V-Ball,Video System,SNES,,1993-01-01 00:00:00
Mebius,Unholy Heights | NS,Unholy Heights,Mebius,NS,Teen,2017-12-14 00:00:00
Mebius,Web Mystery: Yochi Yume o Kenru Neko | DC,Web Mystery: Yochi Yume o Kenru Neko,Mebius,DC,,1999-04-22 00:00:00
Mechabit,Kaiju Panic | XOne,Kaiju Panic,Mechabit,XOne,Everyone 10+,2020-12-31 00:00:00
Media Entertainment,Derby Analyst | SAT,Derby Analyst,Bull's Eye,SAT,,1997-05-30 00:00:00
Media Entertainment,Kaishin!! Derby Analyst | PS,Kaishin!! Derby Analyst,Media Entertainment,PS,,2000-12-21 00:00:00
Media Entertainment,Kyuin | PS,Kyuin,Media Entertainment,PS,,1996-05-31 00:00:00
Media Entertainment,Pachi-Slot Teiou 7 | PS,Pachi-Slot Teiou 7,Media Entertainment,PS,,2000-10-12 00:00:00
Media Entertainment,Pachi-Slot Teiou Maker Suishou Manual 5: Race Queen 2 Tomcat | PS,Pachi-Slot Teiou Maker Suishou Manual 5: Race Queen 2 Tomcat,Media Entertainment,PS,,2001-08-30 00:00:00
Media Entertainment,Pachi-Slot Teiou: Dream Slot - Heiwa SP | DC,Pachi-Slot Teiou: Dream Slot - Heiwa SP,Media Entertainment,DC,,2001-07-26 00:00:00
Media Entertainment,Pachi-Slot Teiou: Dream Slot Olympia SP | DC,Pachi-Slot Teiou: Dream Slot Olympia SP,Media Entertainment,DC,,2001-09-27 00:00:00
Media Entertainment,"Pachi-Slot Teiou: Golgo 13 Las Vegas (JP sales, but wrong system) | PS2","Pachi-Slot Teiou: Golgo 13 Las Vegas (JP sales, but wrong system)",Media Entertainment,PS2,,2002-05-30 00:00:00
Media Entertainment,Pachi-Slot Teiou: Yamasa Remix | PS,Pachi-Slot Teiou: Yamasa Remix,Yamasa Entertainment,PS,,2000-08-30 00:00:00
Media Entertainment,Strahl: Hi no Rareshi Nanatsu no Hikari | SAT,Strahl: Hi no Rareshi Nanatsu no Hikari,Data East,SAT,,1995-11-24 00:00:00
Media Entertainment,Yakiniku Bugyou | PS,Yakiniku Bugyou,G-mode,PS,,2001-05-24 00:00:00
Media Entertainment,Yakiniku Bugyou Bonfire! | PS2,Yakiniku Bugyou Bonfire!,Media Entertainment,PS2,,2003-08-14 00:00:00
Media Factory,Columns | SNES,Columns,Marigul,SNES,Everyone,1999-08-01 00:00:00
Media Factory,Culdcept Expansion | PS,Culdcept Expansion,Media Factory,PS,,1999-05-01 00:00:00
Media Factory,Culdcept Expansion Plus | PS,Culdcept Expansion Plus,Media Factory,PS,,2000-11-30 00:00:00
Media Factory,Culdcept II | DC,Culdcept II,OmiyaSoft,DC,,2001-07-12 00:00:00
Media Factory,Derby Stallion 64 | N64,Derby Stallion 64,ParityBit,N64,,2001-08-10 00:00:00
Media Factory,Kero Kero King | PS,Kero Kero King,Amedio,PS,,2000-11-02 00:00:00
Media Factory,Wizardry I-II-III: Story of Llylgamyn | SNES,Wizardry I-II-III: Story of Llylgamyn,Sir-Tech Software Inc.,SNES,,1999-06-01 00:00:00
Media Group,Block Kuzushi Kowashite Help! | PS,Block Kuzushi Kowashite Help!,Media Group,PS,,2000-12-07 00:00:00
Media Group,Sakura Tsuushin: Remaking Memories | SAT,Sakura Tsuushin: Remaking Memories,Media Group,SAT,,1998-10-01 00:00:00
Media Kite,Pool Edge | GCN,Pool Edge,"Nd Cube Co., Ltd.",GCN,,2002-10-25 00:00:00
Media Rings,Zero4 Champ RR | SNES,Zero4 Champ RR,Media Rings,SNES,,1994-07-22 00:00:00
Media Rings,Zero4 Champ RR-Z | SNES,Zero4 Champ RR-Z,Media Rings,SNES,,1995-11-25 00:00:00
Media Rings,Zero4 Champ: DooZy-J Type-R | SAT,Zero4 Champ: DooZy-J Type-R,Media Rings,SAT,,1997-06-20 00:00:00
Media Works,Emerald Dragon | SNES,Emerald Dragon,Media Works,SNES,,1995-07-28 00:00:00
Media Works,Nanatsuiro * Drops Pure!! | PS2,Nanatsuiro * Drops Pure!!,UNiSONSHIFT,PS2,,2007-09-20 00:00:00
Media Works,Ojyousama Express | PS,Ojyousama Express,MediaWorks,PS,,1998-07-30 00:00:00
Media Works,Ojyousama Express | SAT,Ojyousama Express,MediaWorks,SAT,,1998-07-30 00:00:00
Media Works,Shakugan no Shana | PS2,Shakugan no Shana,Vridge,PS2,,2006-03-23 00:00:00
Media Works,Shin Fortune Quest: Sokutaku no Kishi | PS,Shin Fortune Quest: Sokutaku no Kishi,Media Works,PS,,1996-06-21 00:00:00
Media Works,Sister Princess | DC,Sister Princess,Stack,DC,,2002-03-28 00:00:00
Media Works,Yuukyuu Gensou Kyoku 3: Perpetual Blue | DC,Yuukyuu Gensou Kyoku 3: Perpetual Blue,Media Works,DC,,1999-12-22 00:00:00
Media Works,Yuukyuu no Kobako Official Collection | SAT,Yuukyuu no Kobako Official Collection,MediaWorks,SAT,,1997-12-11 00:00:00
MediaQuest,Layer Section II | SAT,Layer Section II,Taito Corporation,SAT,,1997-10-30 00:00:00
MediaQuest,LifeScape: Seimei 40 Okunen Haruka na Tabi | PS,LifeScape: Seimei 40 Okunen Haruka na Tabi,Scitron & Art,PS,,1996-05-24 00:00:00
MediaQuest,LifeScape: Seimei 40 Okunen Haruka na Tabi | SAT,LifeScape: Seimei 40 Okunen Haruka na Tabi,Scitron & Art,SAT,,1996-01-26 00:00:00
MediaQuest,Matsukata Hiroki no World Fishing | SAT,Matsukata Hiroki no World Fishing,MediaQuest,SAT,,1996-02-02 00:00:00
MediaQuest,Shikigami no Shiro | XB,Shikigami no Shiro,Alfa System,XB,,2002-03-14 00:00:00
MediaQuest,Shikigami no Shiro Evolution | XB,Shikigami no Shiro Evolution,Alfa System,XB,,2002-12-19 00:00:00
MediaQuest,Shikigami no Shiro II | DC,Shikigami no Shiro II,Alfa System,DC,,2004-03-25 00:00:00
MediaQuest,Sonic Wings Special | SAT,Sonic Wings Special,Video System,SAT,,1996-07-05 00:00:00
MediaQuest,Super Tempo | SAT,Super Tempo,Aspect Co. Ltd.,SAT,,1998-04-29 00:00:00
MediaQuest,UNO | PS,UNO,MediaQuest,PS,,1998-04-02 00:00:00
MediaQuest,UNO DX | SAT,UNO DX,Mitsui & Co.,SAT,,1998-01-29 00:00:00
MediaQuest,Zoop | SAT,Zoop,Hookstone Productions,SAT,,1996-11-29 00:00:00
Mediascape,Touhou Shinhiroku: Urban Legend in Limbo | PS4,Touhou Shinhiroku: Urban Legend in Limbo,Unknown,PS4,,2016-12-08 00:00:00
Medioza,Naniwa Wangan Battle | PS,Naniwa Wangan Battle,Medioza,PS,,1998-03-26 00:00:00
Meldac,Uchuu Race: Astro Go! Go! | SNES,Uchuu Race: Astro Go! Go!,Kaze,SNES,,1994-02-25 00:00:00
Meldac,Zombie Nation | NES,Zombie Nation,Kaze,NES,,1991-09-01 00:00:00
Mentor Interactive,Crazy Machines | Wii,Crazy Machines,FAKT Software GmBH,Wii,Everyone,2011-06-07 00:00:00
"Mentrix Software, Inc.",Caliber .50 | GEN,Caliber .50,Visco,GEN,,1991-01-01 00:00:00
"Mentrix Software, Inc.",Championship Bowling | GEN,Championship Bowling,Visco,GEN,,1993-02-14 00:00:00
"Mentrix Software, Inc.",Wardner | GEN,Wardner,Toaplan,GEN,,1991-04-25 00:00:00
Merge Games,3D MiniGolf | NS,3D MiniGolf,Z-Software,NS,Everyone,2018-02-01 00:00:00
Merge Games,Brawlout | NS,Brawlout,Angry Mob Games,NS,Everyone 10+,2018-05-29 00:00:00
Merge Games,The Count Lucanor | NS,The Count Lucanor,Ratalaika Games,NS,Teen,2017-10-19 00:00:00
Merge Games,The Long Reach | NS,The Long Reach,Painted Black Games,NS,Mature,2018-03-14 00:00:00
Merge Games,Unbox: Newbie's Adventure | NS,Unbox: Newbie's Adventure,Prospect Games,NS,Everyone,2018-01-01 00:00:00
Merge Games,Unbox: Newbie's Adventure | PS4,Unbox: Newbie's Adventure,Prospect Games,PS4,Everyone,2017-07-26 00:00:00
Merge Games,Yonder: The Cloud Catcher Chronicles | NS,Yonder: The Cloud Catcher Chronicles,Prideful Sloth,NS,Everyone,2018-05-29 00:00:00
MERJ Media,Floor Kids | NS,Floor Kids,MERJ Media,NS,Everyone,2018-01-01 00:00:00
Metro 3D,Action Girlz Racing | PS2,Action Girlz Racing,Data Design Interactive,PS2,Everyone,2005-09-15 00:00:00
Metro 3D,Armada | DC,Armada,Metro3D,DC,Everyone,1999-10-31 00:00:00
Metro 3D,Daitoride | SAT,Daitoride,Metro3D,SAT,,1996-06-28 00:00:00
Metro 3D,Dark Angel: Vampire Apocalypse | PS2,Dark Angel: Vampire Apocalypse,Metro3D,PS2,Teen,2001-07-08 00:00:00
Metro 3D,Earache: Extreme Metal Racing | PS2,Earache: Extreme Metal Racing,Data Design Interactive,PS2,,2007-02-02 00:00:00
Metro 3D,Hamster Heroes | PS2,Hamster Heroes,Data Design Interactive,PS2,,2005-07-15 00:00:00
Metro 3D,London Taxi: Rushour | PS2,London Taxi: Rushour,Data Design Interactive,PS2,,2006-01-07 00:00:00
Metro 3D,Monster Trux Extreme: Offroad Edition | PS2,Monster Trux Extreme: Offroad Edition,Data Design Interactive,PS2,Everyone,2005-03-25 00:00:00
Metro 3D,Ninjabread Man | PS2,Ninjabread Man,Data Design Interactive,PS2,Everyone,2005-10-14 00:00:00
Metro 3D,Rig Racer 2 | PS2,Rig Racer 2,Data Design Interactive,PS2,Everyone,2005-07-12 00:00:00
Metro 3D,Smash Cars | PS2,Smash Cars,Creat Studio,PS2,Everyone,2003-08-13 00:00:00
Metro 3D,Stake: Fortune Fighters | XB,Stake: Fortune Fighters,Gameness Art Software,XB,Teen,2003-05-06 00:00:00
Metro 3D,Sub Rebellion | PS2,Sub Rebellion,Irem Software Engineering,PS2,Teen,2002-10-12 00:00:00
Metro 3D,The Three Stooges | PS,The Three Stooges,Flying Tiger Development,PS,Everyone,2004-02-07 00:00:00
Metro 3D,Urban Extreme | PS2,Urban Extreme,Data Design Interactive,PS2,,2006-06-23 00:00:00
Metro3D,Anubis II | PS2,Anubis II,Unknown,PS2,Everyone,2005-07-14 00:00:00
MGM Interactive,WarGames: Defcon 1 | PS,WarGames: Defcon 1,Interactive Studios Ltd.,PS,,1998-06-30 00:00:00
Michaelsoft,Wizardry XTH: Academy of Frontier | PS2,Wizardry XTH: Academy of Frontier,MichaelSoft,PS2,,2005-02-24 00:00:00
Michaelsoft,Wizardry XTH: Unlimited Students | PS2,Wizardry XTH: Unlimited Students,MichaelSoft,PS2,,2006-03-23 00:00:00
Micro Cabin,Dragon Money | PS,Dragon Money,E.O. Imagination,PS,,1999-05-04 00:00:00
Micro Cabin,Marionette Company | DC,Marionette Company,Micro Cabin,DC,,1999-10-07 00:00:00
Micro Cabin,Marionette Company | PS,Marionette Company,Micro Cabin,PS,,1999-05-20 00:00:00
Micro Cabin,Marionette Company 2 Chu! | DC,Marionette Company 2 Chu!,Micro Cabin,DC,,2000-05-18 00:00:00
Micro Cabin,Marionette Company 2 Chu! | PS,Marionette Company 2 Chu!,Micro Cabin,PS,,2000-05-18 00:00:00
Micro Cabin,NOON | PS,NOON,Micro Cabin,PS,,1998-01-29 00:00:00
Micro Cabin,NOON | SAT,NOON,Micro Cabin,SAT,,1998-01-29 00:00:00
Micro Cabin,Pachinko no Dendou: CR Nanashi | DC,Pachinko no Dendou: CR Nanashi,Micro Cabin,DC,,2001-10-04 00:00:00
Micro Cabin,Princess Maker 2 | SAT,Princess Maker 2,Gainax,SAT,,1995-10-27 00:00:00
Micro Cabin,Sword & Sorcery | SAT,Sword & Sorcery,Micro Cabin,SAT,,1996-05-31 00:00:00
Micro Cabin,Tako no Marine | DC,Tako no Marine,Micro Cabin,DC,,2002-05-16 00:00:00
Microids,Agatha Christie: The ABC Murders | PS4,Agatha Christie: The ABC Murders,DreamCatcher Interactive,PS4,Teen,2016-02-23 00:00:00
Microids,Agatha Christie: The ABC Murders | XOne,Agatha Christie: The ABC Murders,DreamCatcher Interactive,XOne,Teen,2016-02-23 00:00:00
Microids,Flashback | NS,Flashback,Paul Cuisset,NS,Teen,2018-12-31 00:00:00
Microids,Gear.Club Unlimited | NS,Gear.Club Unlimited,Eden Games,NS,Everyone,2017-11-21 00:00:00
Microids,Moto Racer 4 | PS4,Moto Racer 4,Microids,PS4,Everyone,2017-01-24 00:00:00
Microids,Moto Racer 4 | XOne,Moto Racer 4,Microids,XOne,Everyone,2017-01-24 00:00:00
Microids,Syberia | PS2,Syberia,Microids,PS2,Teen,2003-03-28 00:00:00
Microids,Syberia III | XOne,Syberia III,Microids,XOne,,2017-04-25 00:00:00
Microids,X'treme Roller | PS,X'treme Roller,Mircoids,PS,,2001-10-05 00:00:00
Micronet,Akagi: Topaiten | PS,Akagi: Topaiten,Micronet,PS,,1996-01-13 00:00:00
Micronet,Curse | GEN,Curse,Micronet,GEN,,1989-12-23 00:00:00
Micronet,Junction | GEN,Junction,Micronet,GEN,,1990-01-01 00:00:00
Micronet,Marionette Handler | DC,Marionette Handler,Micronet,DC,,1999-07-29 00:00:00
Micronet,Marionette Handler 2 | DC,Marionette Handler 2,Micronet,DC,,2000-11-09 00:00:00
Micronet,Nippon Pro Mahjong Renmei Dankurai Nintei: Heisei Mahjong-Shou | DC,Nippon Pro Mahjong Renmei Dankurai Nintei: Heisei Mahjong-Shou,Micronet,DC,,2000-10-26 00:00:00
Micronet,Raiden Trad | GEN,Raiden Trad,Micronet,GEN,,1993-01-01 00:00:00
Micronet,Warrior of Rome | GEN,Warrior of Rome,Micronet,GEN,,1991-05-01 00:00:00
Micronet,Warrior of Rome II | GEN,Warrior of Rome II,Micronet,GEN,,1992-01-01 00:00:00
Microprose,F-117A Stealth Fighter | NES,F-117A Stealth Fighter,MicroProse,NES,,1992-12-01 00:00:00
Microprose,F-15 Strike Eagle | NES,F-15 Strike Eagle,MicroProse,NES,,1992-02-01 00:00:00
Microprose,F-15 Strike Eagle II | GEN,F-15 Strike Eagle II,MicroProse,GEN,,1993-01-01 00:00:00
Microprose,Gunship | PS,Gunship,MicroProse,PS,,1996-07-03 00:00:00
Microprose,Pirates! Gold | GEN,Pirates! Gold,MicroProse,GEN,,1993-01-01 00:00:00
Microprose,Worms Armageddon | PS,Worms Armageddon,Team17 Software,PS,,1999-11-30 00:00:00
Microprose,X-COM: Terror From The Deep | PS,X-COM: Terror From The Deep,MicroProse,PS,,1996-12-01 00:00:00
Microprose,X-COM: UFO Defense | PS,X-COM: UFO Defense,MicroProse,PS,,1995-10-25 00:00:00
Microsoft,Alan Wake | X360,Alan Wake,Remedy Entertainment,X360,Teen,2010-05-18 00:00:00
Microsoft,Amped 2 | XB,Amped 2,Indie Built,XB,Everyone,2003-10-28 00:00:00
Microsoft,Amped: Freestyle Snowboarding | XB,Amped: Freestyle Snowboarding,Indie Built,XB,Everyone,2001-11-19 00:00:00
Microsoft,Azurik: Rise of Perathia | XB,Azurik: Rise of Perathia,Adrenium,XB,Teen,2001-11-25 00:00:00
Microsoft,Banjo-Kazooie: Nuts & Bolts | X360,Banjo-Kazooie: Nuts & Bolts,Rare Ltd.,X360,Everyone 10+,2008-11-12 00:00:00
Microsoft,Blinx 2: Masters of Time & Space | XB,Blinx 2: Masters of Time & Space,Artoon,XB,Everyone,2004-11-16 00:00:00
Microsoft,Blinx: The Time Sweeper | XB,Blinx: The Time Sweeper,Artoon,XB,Everyone,2002-10-07 00:00:00
Microsoft,Blood Wake | XB,Blood Wake,Stormfront Studios,XB,Teen,2001-12-25 00:00:00
Microsoft,Blue Dragon | X360,Blue Dragon,Mistwalker Corporation / Artoon,X360,Teen,2007-08-28 00:00:00
Microsoft,Brute Force | XB,Brute Force,Digital Anvil,XB,Mature,2003-05-27 00:00:00
Microsoft,Conker: Live And Reloaded | XB,Conker: Live And Reloaded,Rare Ltd.,XB,,2005-06-21 00:00:00
Microsoft,Crackdown | X360,Crackdown,Realtime Worlds,X360,Mature,2007-02-20 00:00:00
Microsoft,Crackdown 2 | X360,Crackdown 2,Ruffian Games,X360,Mature,2010-07-06 00:00:00
Microsoft,Crimson Skies: High Road to Revenge | XB,Crimson Skies: High Road to Revenge,FASA Studio,XB,Teen,2003-10-21 00:00:00
Microsoft,Dance Central 2 | X360,Dance Central 2,Harmonix Music Systems,X360,Teen,2011-10-25 00:00:00
Microsoft,Double Fine Happy Action Theater | X360,Double Fine Happy Action Theater,Double Fine Productions,X360,Everyone,2012-02-01 00:00:00
Microsoft,Double S.T.E.A.L. The Second Clash | XB,Double S.T.E.A.L. The Second Clash,Bunkasha Games,XB,,2005-08-04 00:00:00
Microsoft,Exhibition | XB,Exhibition,Microsoft Game Studios,XB,,2002-01-01 00:00:00
Microsoft,Exhibition Volume 02 | XB,Exhibition Volume 02,Microsoft Game Studios,XB,,2003-03-05 00:00:00
Microsoft,Exhibition Volume 03 | XB,Exhibition Volume 03,Microsoft Game Studios,XB,,2003-07-17 00:00:00
Microsoft,Exhibition Volume 1 | X360,Exhibition Volume 1,Microsoft Game Studios,X360,,2007-01-01 00:00:00
Microsoft,Exhibition Volume 4 | XB,Exhibition Volume 4,Microsoft Game Studios,XB,,2003-11-26 00:00:00
Microsoft,Exhibition Volume 5 | XB,Exhibition Volume 5,Microsoft Game Studios,XB,,2004-05-27 00:00:00
Microsoft,Exhibition Volume 6 | XB,Exhibition Volume 6,Microsoft Game Studios,XB,,2004-12-01 00:00:00
Microsoft,Fable | XB,Fable,Big Blue Box,XB,Mature,2004-09-14 00:00:00
Microsoft,Fable II | X360,Fable II,Lionhead Studios,X360,Mature,2008-10-21 00:00:00
Microsoft,Fable III | X360,Fable III,Lionhead Studios,X360,Mature,2010-10-26 00:00:00
Microsoft,Fable: The Lost Chapters | XB,Fable: The Lost Chapters,Lionhead Studios,XB,Mature,2005-10-18 00:00:00
Microsoft,Forza Motorsport | XB,Forza Motorsport,Turn 10 Studios,XB,Everyone,2005-05-03 00:00:00
Microsoft,Forza Motorsport 2 | X360,Forza Motorsport 2,Turn 10 Studios,X360,Everyone,2007-05-29 00:00:00
Microsoft,Forza Motorsport 3 | X360,Forza Motorsport 3,Turn 10 Studios,X360,Everyone,2009-10-27 00:00:00
Microsoft,Forza Motorsport 3: Ultimate Edition | X360,Forza Motorsport 3: Ultimate Edition,Turn 10 Studio,X360,,2010-10-29 00:00:00
Microsoft,Forza Motorsport 4 | X360,Forza Motorsport 4,Turn 10 Studio,X360,Everyone,2011-10-11 00:00:00
Microsoft,Fuzion Frenzy | XB,Fuzion Frenzy,Blitz Games,XB,Everyone,2001-11-14 00:00:00
Microsoft,Fuzion Frenzy 2 | X360,Fuzion Frenzy 2,Hudson Soft,X360,Everyone 10+,2007-01-30 00:00:00
Microsoft,Gears of War | X360,Gears of War,Epic Games,X360,Mature,2006-11-07 00:00:00
Microsoft,Gears of War 2 | X360,Gears of War 2,Epic Games,X360,Mature,2008-11-07 00:00:00
Microsoft,Gears of War 3 | X360,Gears of War 3,Epic Games,X360,Mature,2011-09-20 00:00:00
Microsoft,Gears of War Triple Pack | X360,Gears of War Triple Pack,Epic Games,X360,Mature,2011-02-15 00:00:00
Microsoft,Gears of War Twin Pack | X360,Gears of War Twin Pack,Epic Games,X360,,2009-07-30 00:00:00
Microsoft,Grabbed by the Ghoulies | XB,Grabbed by the Ghoulies,Rare Ltd.,XB,Everyone,2003-10-21 00:00:00
Microsoft,Halo 2 | XB,Halo 2,Bungie Software,XB,Mature,2004-11-09 00:00:00
Microsoft,Halo 2 Multiplayer Map Pack | XB,Halo 2 Multiplayer Map Pack,Bungie Software,XB,,2005-07-05 00:00:00
Microsoft,Halo 3 | X360,Halo 3,Bungie Software,X360,Mature,2007-09-25 00:00:00
Microsoft,Halo 3: ODST | X360,Halo 3: ODST,Bungie Software,X360,Mature,2009-09-22 00:00:00
Microsoft,Halo Triple Pack | XB,Halo Triple Pack,Bungie Software,XB,Mature,2005-10-06 00:00:00
Microsoft,Halo Wars | X360,Halo Wars,Ensemble Studios,X360,Teen,2009-03-03 00:00:00
Microsoft,Halo: Combat Evolved | XB,Halo: Combat Evolved,Bungie Software,XB,Mature,2001-11-14 00:00:00
Microsoft,Halo: Combat Evolved Anniversary | X360,Halo: Combat Evolved Anniversary,343 Industries,X360,Mature,2011-11-15 00:00:00
Microsoft,Halo: Reach | X360,Halo: Reach,Bungie Software,X360,Mature,2010-09-14 00:00:00
Microsoft,Haunt | X360,Haunt,NanaOn-Sha,X360,Everyone 10+,2012-01-18 00:00:00
Microsoft,Jade Empire | XB,Jade Empire,BioWare Corp.,XB,Mature,2005-04-12 00:00:00
Microsoft,Kakuto Chojin | XB,Kakuto Chojin,DreamFactory,XB,,2002-11-11 00:00:00
Microsoft,Kameo: Elements of Power | X360,Kameo: Elements of Power,Rare Ltd.,X360,Teen,2005-11-07 00:00:00
Microsoft,Kinect Adventures! | X360,Kinect Adventures!,Good Science Studio,X360,Everyone,2010-11-04 00:00:00
Microsoft,Kinect Joy Ride | X360,Kinect Joy Ride,Big Park,X360,Everyone,2010-11-04 00:00:00
Microsoft,Kinect Sports | X360,Kinect Sports,Rare Ltd.,X360,Everyone 10+,2010-11-04 00:00:00
Microsoft,Kinect Sports: Season Two | X360,Kinect Sports: Season Two,Rare Ltd.,X360,Everyone,2011-10-25 00:00:00
Microsoft,Kinect Star Wars | X360,Kinect Star Wars,Terminal Reality,X360,Teen,2012-04-03 00:00:00
Microsoft,Kinect: Disneyland Adventures | X360,Kinect: Disneyland Adventures,Frontier Developments,X360,Everyone 10+,2011-11-15 00:00:00
Microsoft,Kinectimals | X360,Kinectimals,Frontier Studio,X360,Everyone,2010-11-04 00:00:00
Microsoft,Kinectimals: Now with Bears! | X360,Kinectimals: Now with Bears!,Frontier Developments,X360,Everyone,2011-10-11 00:00:00
Microsoft,Kingdom Under Fire: Circle of Doom | X360,Kingdom Under Fire: Circle of Doom,Blue Side,X360,Mature,2008-01-08 00:00:00
Microsoft,Kingdom Under Fire: Heroes | XB,Kingdom Under Fire: Heroes,Phantagram,XB,Mature,2005-09-20 00:00:00
Microsoft,Kingdom Under Fire: The Crusaders | XB,Kingdom Under Fire: The Crusaders,Phantagram,XB,Mature,2004-10-12 00:00:00
Microsoft,Kung Fu Chaos | XB,Kung Fu Chaos,Just Add Monsters,XB,Teen,2003-02-24 00:00:00
Microsoft,Links 2004 | XB,Links 2004,Indie Built,XB,Everyone,2003-11-11 00:00:00
Microsoft,Lips | X360,Lips,iNiS,X360,Teen,2008-11-18 00:00:00
Microsoft,Lips: Deutsche Partyknaller | X360,Lips: Deutsche Partyknaller,iNiS,X360,,2009-11-13 00:00:00
Microsoft,Lips: I Love The 80s | X360,Lips: I Love The 80s,iNiS,X360,,2010-04-02 00:00:00
Microsoft,Lips: Number One Hits | X360,Lips: Number One Hits,iNiS,X360,Teen,2009-10-20 00:00:00
Microsoft,Lips: Party Classics | X360,Lips: Party Classics,iNiS,X360,Teen,2010-03-02 00:00:00
Microsoft,Lost Odyssey | X360,Lost Odyssey,Mistwalker Corporation / Feelplus Inc.,X360,Teen,2008-02-12 00:00:00
Microsoft,Magatama | XB,Magatama,Microsoft Game Studios Japan,XB,,2003-11-20 00:00:00
Microsoft,Mass Effect | X360,Mass Effect,BioWare Edmonton,X360,Mature,2007-11-20 00:00:00
